가맹점_구분번호,기준년월,가맹점_운영개월_수_구간,매출금액_구간,매출건수_구간,유니크_고객_수_구간,객단가_구간,취소율_구간,배달매출금액_비율,동일_업종_매출금액_비율,동일_업종_매출건수_비율,동일_업종_내_매출_순위_비율,동일_상권_내_매출_순위_비율,동일_업종_내_해지_가맹점_비중,동일_상권_내_해지_가맹점_비중,가맹점_주소,가맹점명,브랜드구분코드,가맹점_지역,업종,상권,개설일,폐업일,위도,경도,상권_지리,상권유형_지리,행정동,남성_20대이하_고객_비중,남성_30대_고객_비중,남성_40대_고객_비중,남성_50대_고객_비중,남성_60대이상_고객_비중,여성_20대이하_고객_비중,여성_30대_고객_비중,여성_40대_고객_비중,여성_50대_고객_비중,여성_60대이상_고객_비중,재방문_고객_비중,신규_고객_비중,거주_이용_고객_비중,직장_이용_고객_비중,유동인구_이용_고객_비중,개인사업자여부,폐업여부,단골손님_비중,신규손님_비중,배달매출_비중,거주고객_비중,직장고객_비중,유동인구고객_비중,핵심고객_1순위,핵심고객_2순위,핵심고객_3순위,핵심고객_1순위_비중,핵심고객_2순위_비중,핵심고객_3순위_비중,평가기준년월,영업_경과_개월,배달매출비중_차이_pp,단골비중_차이_pp,신규비중_차이_pp,배달비중_백분위,단골비중_백분위,신규비중_백분위,업종매출_편차,업종매출지수_백분위,업종건수_편차,업종건수지수_백분위,단골비중_3개월_추세_pp_per_m,단골비중_3개월_순증감_pp,배달비중_3개월_추세_pp_per_m,배달비중_3개월_순증감_pp,신규비중_3개월_추세_pp_per_m,신규비중_3개월_순증감_pp,분기코드,단골비중_YoY_pp,신규비중_YoY_pp,배달비중_YoY_pp,총_상주인구_수,총_직장_인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,이동성_적합도,연령대_적합도,매핑용_행정동
260F71BF9B,202412,5_75-90%,4_50-75%,3_25-50%,3_25-50%,5_75-90%,1_상위1구간,33.3,30.4,81.0,58.7,39.0,27.0,7.8,서울특별시 성동구 성수일로10가길 4,올드**,개인사업자,서울 성동구,기타세계요리,성수,20240206,20250722.0,37.5479966,127.0519594,뚝섬역,발달상권,서울특별시 성동구 성수2가3동,10.5412,13.2487,6.859,4.3681,1.083,18.6588,23.4513,12.141,7.7319,1.917,27.41,7.32,17.9,32.1,50.0,1,1,0.2741,0.0732,0.33299999999999996,0.179,0.321,0.5,여성_30대,여성_20대이하,남성_30대,0.234513,0.186588,0.132487,202412,18,-3.5499999999999976,10.520000000000001,0.9499999999999995,50.0,100.0,100.0,-69.6,50.0,-19.0,50.0,0.07000000000000062,0.14000000000000123,-1.4500000000000042,-2.9000000000000083,-0.5249999999999998,-1.0499999999999996,20244,,,,1806,6487,2642230,232306,616671,664251,463334,321459,344209,0.5031288164637696,0.8111454074777744,성수2가3동
DF5E6C949C,202412,3_25-50%,3_25-50%,4_50-75%,4_50-75%,2_10-25%,1_상위1구간,24.61434782608696,67.3,43.7,25.6,24.5,16.2,9.0,서울특별시 성동구 성수일로11길 6-1,소바*,개인사업자,서울 성동구,한식-해물/생선,뚝섬,20170320,,37.5489881,127.0507785,성원어린이공원,골목상권,서울특별시 성동구 성수1가2동,8.239,17.171,15.323,21.714,14.553,2.461,5.129,4.577,6.486,4.347,25.97,4.33,25.0,50.0,25.0,1,0,0.2597,0.0433,0.2461434782608696,0.25,0.5,0.25,남성_50대,남성_30대,남성_40대,0.21714,0.17171,0.15323,202412,94,0.0,9.86,-47.834999999999994,75.0,100.0,50.0,-32.7,100.0,-56.3,100.0,1.2899999999999996,2.579999999999999,0.0,0.0,-0.4550000000000002,-0.9100000000000004,20244,1.419999999999999,0.02333333333333354,0.0,1687,590,184089,17699,32207,41382,35004,27366,30429,0.26221789382183447,0.8341040377647525,성수1가2동
FCC34C30CB,202412,5_75-90%,3_25-50%,4_50-75%,4_50-75%,1_10%이하,1_상위1구간,27.11320330082521,65.5,31.2,37.4,0.0,19.0,8.271969696969698,서울특별시 성동구 성수일로3길 4-13,아도*******,개인사업자,서울 성동구,양식,,20240423,,37.5424175,127.0482431,서울숲역,발달상권,서울특별시 성동구 성수1가1동,15.740999999999998,24.857,5.829999999999999,4.398999999999999,2.173,13.958999999999998,22.043,5.169999999999999,3.901,1.927,6.29,16.08,13.0,8.7,78.3,1,0,0.0629,0.16079999999999997,0.27113203300825206,0.13,0.087,0.7829999999999999,남성_30대,여성_30대,남성_20대이하,0.24856999999999999,0.22043,0.15740999999999997,202412,9,1.3854190820432433,-1.173636363636363,7.327272727272724,59.09090909090909,45.45454545454545,100.0,-34.5,45.45454545454545,-68.8,36.36363636363637,-0.7000000000000006,-1.4000000000000012,0.0,0.0,-5.420000000000001,-10.840000000000002,20244,,,,1080,932,167279,16952,35115,40994,28646,22255,23315,0.7948848609790242,0.6889878345498783,성수1가1동
36CF6C8B70,202412,4_50-75%,3_25-50%,3_25-50%,3_25-50%,3_25-50%,1_상위1구간,0.0,63.2,26.6,56.4,0.0,15.7,8.271969696969698,서울특별시 성동구 성수일로3길 4-13,핀*,개인사업자,서울 성동구,베이커리,,20220623,,37.5424175,127.0482431,서울숲역,발달상권,서울특별시 성동구 성수1가1동,14.255244755244757,13.248251748251748,2.3286713286713288,1.667832167832168,0.0,30.9995004995005,28.80969030969031,5.063936063936064,3.626873126873127,0.0,9.64,29.44,12.1,3.4,84.5,1,0,0.0964,0.2944,0.0,0.121,0.034,0.845,여성_20대이하,여성_30대,남성_20대이하,0.309995004995005,0.2880969030969031,0.14255244755244756,202412,31,-5.282643027413587,-11.490000000000002,17.055,37.5,25.0,100.0,-36.8,50.0,-73.4,25.0,1.0600000000000005,2.120000000000001,0.0,0.0,9.455,18.91,20244,-3.6233333333333353,16.403333333333332,0.0,1080,932,167279,16952,35115,40994,28646,22255,23315,0.8568848609790243,0.5818609614230053,성수1가1동
BBD2264CC9,202412,4_50-75%,4_50-75%,5_75-90%,5_75-90%,1_10%이하,1_상위1구간,16.431182795698923,51.7,15.9,20.4,0.0,16.4,8.271969696969698,서울특별시 성동구 성수일로3길 5-12,바*,개인사업자,서울 성동구,요리주점,,20211220,,37.54192740000001,127.0479857,서울숲역,발달상권,서울특별시 성동구 성수1가1동,16.786000000000005,19.2276,2.7032000000000003,3.793200000000001,1.0900000000000003,21.714,24.87240000000001,3.496800000000001,4.9068000000000005,1.41,8.64,4.94,0.0,11.1,88.9,1,0,0.0864,0.049400000000000006,0.16431182795698923,0.0,0.111,0.889,여성_30대,여성_20대이하,남성_30대,0.24872400000000008,0.21714,0.192276,202412,37,0.0,-4.666666666666666,-5.383333333333334,66.66666666666666,66.66666666666666,66.66666666666666,-48.3,66.66666666666666,-84.1,66.66666666666666,0.8800000000000002,1.7600000000000005,0.0,0.0,-0.7049999999999997,-1.4099999999999995,20244,0.07333333333333358,-1.7500000000000009,0.0,1080,932,167279,16952,35115,40994,28646,22255,23315,0.8945053133362081,0.6289878345498783,성수1가1동
F0EEF6ECD0,202412,4_50-75%,5_75-90%,5_75-90%,5_75-90%,1_10%이하,1_상위1구간,16.431182795698923,24.9,6.1,52.2,0.0,19.2,8.271969696969698,서울특별시 성동구 성수일로3길 5-12,퍼멘******,개인사업자,서울 성동구,요리주점,,20220427,,37.54192740000001,127.0479857,서울숲역,발달상권,서울특별시 성동구 성수1가1동,6.246600000000002,18.7398,7.036400000000002,2.3335000000000004,1.5437000000000003,11.1534,33.46020000000001,12.563600000000005,4.166500000000001,2.7563000000000004,26.67,4.44,0.0,0.0,100.0,1,0,0.2667,0.0444,0.16431182795698923,0.0,0.0,1.0,여성_30대,남성_30대,여성_40대,0.33460200000000007,0.18739799999999998,0.12563600000000005,202412,33,0.0,13.363333333333333,-5.883333333333334,66.66666666666666,100.0,33.33333333333333,-75.1,33.33333333333333,-93.9,33.33333333333333,-2.2900000000000005,-4.580000000000001,0.0,0.0,1.1800000000000002,2.3600000000000003,20244,20.3,-5.656666666666669,0.0,1080,932,167279,16952,35115,40994,28646,22255,23315,0.9881151390209757,0.6983154528118032,성수1가1동
5BE0890F4A,202412,4_50-75%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,6_상위6구간(하위1구간),0.6,164.5,127.0,13.9,24.2,18.0,7.8,서울특별시 성동구 성수일로4가길 10,더블*********,개인사업자,서울 성동구,카페,성수,20221109,,37.5415242,127.0545826,성수동카페거리,골목상권,서울특별시 성동구 성수2가1동,16.6044,14.5844,4.7672,3.5148,0.9292,24.4956,21.5156,7.0328,5.1852,1.3708,16.62,8.02,7.7,13.5,78.8,1,0,0.16620000000000001,0.0802,0.6,0.077,0.135,0.7879999999999999,남성_60대이상,여성_20대이하,여성_30대,0.9292,0.244956,0.215156,202412,26,44.141328731665226,-5.89944444444444,-4.376666666666666,94.44444444444444,44.44444444444444,72.22222222222221,64.5,61.111111111111114,27.0,38.88888888888889,-0.1899999999999999,-0.3799999999999998,28.849999999999998,57.699999999999996,-1.0150000000000006,-2.030000000000001,20244,-1.3733333333333348,0.5166666666666666,16.866666666666667,2191,4747,835450,80042,220821,208367,139336,97583,89299,0.7962361097261594,0.6157661125528997,성수2가1동
E72B5A0A41,202412,4_50-75%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,3_상위3구간,13.750675870002876,250.9,159.9,9.0,20.5,18.0,7.8,서울특별시 성동구 성수일로8길 39-1,이트****,개인사업자,서울 성동구,카페,성수,20220823,,37.5457273,127.054995,성수역,발달상권,서울특별시 성동구 성수2가3동,13.573573573573576,6.630630630630631,1.6576576576576578,1.7297297297297298,0.4084084084084084,42.98298298298298,20.996996996997,5.2492492492492495,5.477477477477478,1.2932932932932937,15.57,10.87,10.0,13.1,76.9,1,0,0.1557,0.10869999999999999,0.13750675870002876,0.1,0.131,0.769,여성_20대이하,남성_60대이상,여성_30대,0.4298298298298298,0.4084084084084084,0.20996996996997003,202412,29,-0.6537566867989647,-10.177999999999997,-4.848800000000001,62.0,40.0,72.0,150.9,76.0,59.900000000000006,76.0,-0.05999999999999894,-0.11999999999999789,0.0,0.0,0.9499999999999995,1.899999999999999,20244,2.0733333333333324,-1.2900000000000023,0.0,993,8863,1387647,92075,363496,332261,238632,179656,181529,0.7760525787780063,0.6900058234151534,성수2가3동
1BE8E3CE79,202412,4_50-75%,1_10%이하,1_10%이하,2_10-25%,3_25-50%,2_상위2구간,20.0,475.4,2551.5,1.1,5.6,19.4,7.8,서울특별시 성동구 성수일로8길 40-1,무근*,개인사업자,서울 성동구,일반 유흥주점,성수,20210708,,37.5454325,127.0547234,성수역,발달상권,서울특별시 성동구 성수2가3동,26.7264,8.486399999999998,0.8831999999999999,1.8816,0.4223999999999999,42.8736,13.613599999999998,1.4167999999999998,3.0184,0.6775999999999999,49.07,7.2,8.3,3.9,87.8,1,0,0.4907,0.07200000000000001,0.2,0.083,0.039,0.878,남성_40대,여성_60대이상,여성_20대이하,0.8831999999999999,0.6775999999999999,0.428736,202412,42,2.7755575615628914e-15,30.79142857142857,-1.965714285714286,57.14285714285714,100.0,42.857142857142854,375.4,85.71428571428571,2451.5,100.0,-0.5449999999999955,-1.089999999999991,0.0,0.0,-0.3999999999999997,-0.7999999999999994,20244,5.85,-0.08666666666666545,0.0,993,8863,1387647,92075,363496,332261,238632,179656,181529,0.8850525787780062,0.6287666617913406,성수2가3동
EBE76155D3,202412,4_50-75%,4_50-75%,3_25-50%,3_25-50%,4_50-75%,1_상위1구간,0.0,49.5,40.0,35.1,40.0,18.0,9.0,서울특별시 성동구 아차산로1가길 10,플로*********,개인사업자,서울 성동구,카페,뚝섬,20230224,,37.5485383,127.0466362,뚝섬역,발달상권,서울특별시 성동구 성수1가2동,12.03953953953954,10.736436436436437,2.4362362362362364,2.521221221221221,0.5665665665665666,30.503003003003005,27.201501501501504,6.172372372372373,6.387687687687689,1.4354354354354355,17.41,5.75,13.313313313313312,24.42442442442442,62.262262262262254,1,0,0.1741,0.0575,0.0,0.13313313313313313,0.24424424424424418,0.6226226226226226,남성_60대이상,여성_20대이하,여성_30대,0.5665665665665666,0.30503003003003004,0.272015015015015,202412,23,-9.957152916207988,-5.0544827586206935,-9.867931034482755,15.517241379310345,58.620689655172406,27.586206896551722,-50.5,20.689655172413794,-60.0,27.586206896551722,0.4250000000000004,0.8500000000000008,0.0,0.0,-1.8049999999999993,-3.6099999999999985,20244,1.5533333333333343,-1.9766666666666683,-2.1999999999999997,1806,6487,2642230,232306,616671,664251,463334,321459,344209,0.6257514390863923,0.7189410276168052,성수1가2동
43B89D891C,202412,5_75-90%,4_50-75%,3_25-50%,3_25-50%,5_75-90%,1_상위1구간,0.0,68.4,62.3,33.3,39.1,18.0,9.0,서울특별시 성동구 아차산로1가길 11,아워**,개인사업자,서울 성동구,카페,뚝섬,20231023,,37.5485326,127.0468249,뚝섬역,발달상권,서울특별시 성동구 성수1가2동,9.133566433566433,14.916983016983018,6.77082917082917,3.808591408591409,0.67002997002997,16.74055944055944,27.34075924075924,12.40999000999001,6.98061938061938,1.228071928071928,35.34,7.59,23.3,30.0,46.7,1,0,0.35340000000000005,0.0759,0.0,0.233,0.3,0.467,남성_60대이상,여성_30대,여성_20대이하,0.67002997002997,0.2734075924075924,0.1674055944055944,202412,15,-9.957152916207988,12.875517241379312,-8.027931034482755,15.517241379310345,93.10344827586206,48.275862068965516,-31.599999999999994,31.03448275862069,-37.7,37.93103448275862,0.9150000000000047,1.8300000000000094,-0.75,-1.5,-0.8,-1.6,20244,17.10666666666667,-58.69666666666667,-10.8,1806,6487,2642230,232306,616671,664251,463334,321459,344209,0.4701288164637696,0.7174071759689972,성수1가2동
8453597178,202412,4_50-75%,5_75-90%,5_75-90%,4_50-75%,4_50-75%,1_상위1구간,45.6,21.0,39.7,35.0,45.4,19.6,9.0,서울특별시 성동구 아차산로1길 11-1,피자*,개인사업자,서울 성동구,피자,뚝섬,20221110,,37.5491514,127.0458048,뚝섬역교차로,골목상권,서울특별시 성동구 성수1가2동,9.1168,17.4048,8.9096,7.4592,8.9096,8.4832,16.1952,8.2904,6.9408,8.2904,41.53,2.19,70.0,10.0,20.0,1,0,0.4153,0.0219,0.456,0.7,0.1,0.2,남성_30대,여성_30대,남성_20대이하,0.174048,0.16195199999999998,0.091168,202412,26,0.0,0.0,0.0,100.0,100.0,100.0,-79.0,100.0,-60.3,100.0,1.1649999999999994,2.3299999999999987,19.85,39.7,-2.4250000000000003,-4.8500000000000005,20244,3.636666666666666,-1.4233333333333327,16.4,740,1099,228060,22807,43271,51167,40891,32029,37895,0.20799916485065184,0.8789611505744103,성수1가2동
75C9AC2BFE,202412,5_75-90%,1_10%이하,4_50-75%,4_50-75%,1_10%이하,6_상위6구간(하위1구간),20.0,511.3,183.8,1.7,7.5,19.4,7.8,서울특별시 성동구 아차산로7길 14-1,모*,개인사업자,서울 성동구,일반 유흥주점,성수,20230407,,37.5464333,127.0547789,성수역,발달상권,서울특별시 성동구 성수2가3동,20.791599999999995,44.7548,14.536499999999998,7.312299999999999,0.7047999999999999,2.8084,6.0452,1.9635,0.9877,0.0951999999999999,25.12,4.35,5.9,0.0,94.1,1,0,0.25120000000000003,0.0435,0.2,0.059000000000000004,0.0,0.941,여성_50대,남성_60대이상,남성_30대,0.9877,0.7047999999999999,0.44754800000000006,202412,21,2.7755575615628914e-15,6.841428571428571,-4.815714285714287,57.14285714285714,85.71428571428571,14.285714285714285,411.3,100.0,83.80000000000001,28.57142857142857,0.7550000000000014,1.510000000000003,0.0,0.0,0.5549999999999996,1.1099999999999992,20244,4.620000000000002,-8.620000000000003,0.0,993,8863,1387647,92075,363496,332261,238632,179656,181529,0.9417105530363798,0.5884653772271206,성수2가3동
E02749FC67,202412,4_50-75%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,4_상위4구간,13.750675870002876,222.1,125.2,14.6,24.9,18.0,7.8,서울특별시 성동구 아차산로7길 17-1,삼*,개인사업자,서울 성동구,카페,성수,20230113,,37.5467221,127.0546484,성수역,발달상권,서울특별시 성동구 성수2가3동,16.698,7.8936,0.9108,1.7388,0.3588,43.802,20.7064,2.3892,4.5612,0.9412,10.99,13.2,6.3,3.7,90.0,1,0,0.1099,0.132,0.13750675870002876,0.063,0.037000000000000005,0.9,여성_60대이상,남성_40대,여성_20대이하,0.9412,0.9108,0.43802,202412,24,-0.6537566867989647,-14.758,-2.518799999999999,62.0,24.0,88.0,122.1,72.0,25.200000000000003,56.00000000000001,-0.25500000000000034,-0.5100000000000007,0.0,0.0,2.6,5.2,20244,-0.13999999999999846,1.7666666666666677,0.0,993,8863,1387647,92075,363496,332261,238632,179656,181529,0.9070525787780063,0.6019684585410017,성수2가3동
C4B01C15B0,202412,4_50-75%,1_10%이하,1_10%이하,1_10%이하,4_50-75%,2_상위2구간,7.6,272.4,493.8,5.4,7.1,17.4,7.8,서울특별시 성동구 아차산로7길 17-1,착한**,개인사업자,서울 성동구,중식당,성수,20220729,,37.5467221,127.0546484,성수역,발달상권,서울특별시 성동구 성수2가3동,9.4908,14.6676,14.7395,15.5304,17.4717,3.7092,5.7324,5.7605,6.0696,6.8283,31.82,7.01,38.9,21.0,40.1,1,0,0.3182,0.0701,0.076,0.389,0.21,0.401,남성_60대이상,남성_50대,남성_40대,0.17471699999999998,0.155304,0.147395,202412,30,-12.216698564593303,3.027272727272723,-1.7645454545454562,27.27272727272727,63.63636363636363,54.54545454545454,172.39999999999998,81.81818181818183,393.8,90.9090909090909,0.019999999999997797,0.039999999999995595,-1.0499999999999996,-2.099999999999999,0.08000000000000021,0.16000000000000042,20244,0.556666666666672,-0.19666666666666444,-1.4666666666666661,993,8863,1387647,92075,363496,332261,238632,179656,181529,0.40805257877800627,0.7682541218997023,성수2가3동
6B7B1EE6FA,202412,4_50-75%,5_75-90%,3_25-50%,4_50-75%,5_75-90%,1_상위1구간,0.0,34.7,38.2,43.0,41.9,18.0,7.8,서울특별시 성동구 아차산로7길 42-1,온유*****,개인사업자,서울 성동구,카페,성수,20220203,,37.5487889,127.0559143,성수2가3동주민센터,골목상권,서울특별시 성동구 성수2가3동,10.8288,14.175200000000004,6.580000000000002,4.173600000000001,1.8424000000000005,17.971200000000003,23.524800000000003,10.920000000000002,6.926400000000002,3.0576000000000008,30.37,4.91,28.6,35.7,35.7,1,0,0.3037,0.049100000000000005,0.0,0.28600000000000003,0.35700000000000004,0.35700000000000004,여성_30대,여성_20대이하,남성_30대,0.235248,0.17971200000000004,0.14175200000000004,202412,35,-16.91711724666858,6.626666666666667,-0.4133333333333329,16.666666666666664,100.0,50.0,-65.3,50.0,-61.8,50.0,-0.16499999999999848,-0.32999999999999696,0.0,0.0,0.08000000000000021,0.16000000000000042,20244,4.233333333333333,1.2266666666666655,-10.800000000000002,1740,1267,548027,35318,103925,134637,101622,79068,93456,0.36245701354181414,0.7703114633247328,성수2가3동
252CF56BC1,202412,4_50-75%,4_50-75%,4_50-75%,4_50-75%,3_25-50%,1_상위1구간,61.0,106.6,110.5,12.8,29.8,19.6,7.8,서울특별시 성동구 아차산로7나길 18,피자*****,피자9,서울 성동구,피자,성수,20220920,,37.54771789999999,127.0574299,성수초등학교,골목상권,서울특별시 성동구 성수2가3동,4.54044044044044,14.637837837837836,9.487487487487488,18.839439439439435,20.194794794794795,2.1662662662662657,6.983783783783783,4.526526526526526,8.988388388388387,9.635035035035036,30.58,7.22,48.14814814814815,18.51851851851852,33.333333333333336,0,0,0.30579999999999996,0.0722,0.61,0.4814814814814815,0.1851851851851852,0.33333333333333337,남성_60대이상,남성_50대,남성_30대,0.20194794794794796,0.18839439439439434,0.14637837837837836,202412,28,0.0,0.0,0.0,100.0,100.0,100.0,6.599999999999994,100.0,10.5,100.0,-0.12000000000000344,-0.24000000000000687,1.5000000000000013,3.0000000000000027,-0.48999999999999944,-0.9799999999999989,20244,2.716666666666673,0.523333333333334,10.233333333333327,1557,14279,1533597,123616,352278,328638,278178,234326,216560,0.3435538462564478,0.7155053509165021,성수2가3동
0239C4D2D3,202412,3_25-50%,1_10%이하,1_10%이하,2_10-25%,4_50-75%,2_상위2구간,30.47016934433348,321.3,1031.8,3.2,6.4,16.4,7.8,서울특별시 성동구 아차산로7나길 18,밥플***********,개인사업자,서울 성동구,백반/가정식,성수,20190927,,37.54771789999999,127.0574299,성수초등학교,골목상권,서울특별시 성동구 성수2가3동,17.383883883883883,22.11821821821822,17.901701701701704,11.022122122122123,5.474074074074075,6.13963963963964,7.811711711711712,6.322522522522523,3.892792792792793,1.9333333333333336,52.84,4.79,12.5,45.8,41.7,1,0,0.5284,0.0479,0.3047016934433348,0.125,0.45799999999999996,0.41700000000000004,남성_30대,남성_40대,남성_20대이하,0.22118218218218222,0.17901701701701703,0.17383883883883883,202412,64,2.343859180333341,17.32,-2.0184615384615383,57.692307692307686,76.92307692307693,23.076923076923077,221.3,92.3076923076923,931.8,92.3076923076923,-0.5599999999999994,-1.1199999999999988,0.0,0.0,-0.6850000000000002,-1.3700000000000003,20244,2.1633333333333282,-0.07666666666666655,0.0,1557,14279,1533597,123616,352278,328638,278178,234326,216560,0.42722051292311447,0.8486121783326523,성수2가3동
E823EBBA3A,202412,3_25-50%,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),0_거래없음,31.681818181818183,0.0,0.0,96.4,86.5,16.2,7.8,서울특별시 성동구 아차산로7나길 18,개성**,개인사업자,서울 성동구,한식-단품요리일반,성수,20181218,,37.54771789999999,127.0574299,성수초등학교,골목상권,서울특별시 성동구 성수2가3동,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,0.0,0.0,0.31681818181818183,1.0,0.0,0.0,남성_30대,남성_20대이하,남성_40대,1.0,0.0,0.0,202412,73,1.8207792207792173,-32.39,-7.535714285714286,64.28571428571429,14.285714285714285,14.285714285714285,-100.0,14.285714285714285,-100.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,20244,-33.563333333333325,0.0,0.0,1557,14279,1533597,123616,352278,328638,278178,234326,216560,0.0010048837219809315,0.21429242121132286,성수2가3동
57DEE6D415,202412,4_50-75%,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),0_거래없음,13.750675870002876,0.0,0.0,92.5,76.1,18.0,7.8,서울특별시 성동구 아차산로9길 30-9,오씨******************************,개인사업자,서울 성동구,카페,성수,20220719,,37.5465622,127.059283,성수초등학교,골목상권,서울특별시 성동구 성수2가3동,5.5611,27.7389,0.0,0.0,0.0,11.1389,55.5611,0.0,0.0,0.0,28.57,0.0,0.0,33.3,66.7,1,0,0.2857,0.0,0.13750675870002876,0.0,0.33299999999999996,0.667,여성_30대,남성_30대,여성_20대이하,0.5556110000000001,0.277389,0.111389,202412,30,2.432384239286743,-6.185714285714283,-6.086428571428571,64.28571428571429,28.57142857142857,10.714285714285714,-100.0,10.714285714285714,-100.0,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,20244,5.780000000000002,0.0,0.0,1557,14279,1533597,123616,352278,328638,278178,234326,216560,0.6762156292011337,0.3812924212113229,성수2가3동
D21FE6A7B4,202412,3_25-50%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,4_상위4구간,0.0,256.4,155.8,7.2,18.8,18.0,7.8,서울특별시 성동구 연무장5가길 22-1,브루******,개인사업자,서울 성동구,카페,성수,20190731,,37.5432581,127.055141,성수동카페거리,골목상권,서울특별시 성동구 성수2가3동,19.3154,21.489,4.4954,3.1122,0.988,19.7846,22.011,4.6046,3.1878,1.012,14.11,9.78,6.0,11.1,82.9,1,0,0.1411,0.0978,0.0,0.06,0.111,0.8290000000000001,남성_60대이상,여성_30대,남성_30대,0.988,0.22011,0.21489,202412,66,-15.858671268334772,-8.409444444444441,-2.616666666666666,11.11111111111111,38.88888888888889,83.33333333333334,156.39999999999998,72.22222222222221,55.80000000000001,55.55555555555556,0.15000000000000013,0.30000000000000027,0.0,0.0,0.5549999999999999,1.1099999999999999,20244,-0.4599999999999993,0.7133333333333325,0.0,2191,4747,835450,80042,220821,208367,139336,97583,89299,0.8372361097261595,0.6023074557587403,성수2가3동
605655C22D,202412,5_75-90%,2_10-25%,1_10%이하,1_10%이하,5_75-90%,2_상위2구간,31.681818181818183,201.6,1812.0,10.9,16.0,16.2,9.4,서울특별시 성동구 왕십리로 지하300,어묵**********,개인사업자,서울 성동구,한식-단품요리일반,왕십리,20231208,,37.5536986,127.0391633,한양대역 4번,골목상권,서울특별시 성동구 사근동,9.963263263263263,10.54204204204204,8.557657657657655,7.896196196196195,4.3408408408408405,14.160860860860858,14.983483483483482,12.163063063063062,11.222922922922924,6.169669669669669,30.22,9.05,15.2,5.7,79.1,1,0,0.30219999999999997,0.09050000000000001,0.31681818181818183,0.152,0.057,0.7909999999999999,여성_30대,여성_20대이하,여성_40대,0.1498348348348348,0.14160860860860858,0.12163063063063062,202412,13,3.865909090909092,5.862499999999993,2.845,62.5,75.0,100.0,101.6,100.0,1712.0,100.0,0.5149999999999988,1.0299999999999976,0.0,0.0,-0.28499999999999914,-0.5699999999999983,20244,11.026666666666666,-90.55,0.0,990,70,200365,29954,78795,26995,22044,20144,22436,0.7962625046543378,0.6916260317252492,사근동
97F4462B0F,202412,5_75-90%,3_25-50%,3_25-50%,3_25-50%,4_50-75%,1_상위1구간,31.681818181818183,77.7,170.6,35.9,32.1,16.2,9.0,서울특별시 성동구 왕십리로10길 5-1,간다****,개인사업자,서울 성동구,한식-단품요리일반,뚝섬,20240510,,37.5470078,127.0454174,뚝섬역,발달상권,서울특별시 성동구 성수1가2동,23.937337337337333,22.404404404404403,6.662362362362362,4.598798798798798,1.297097097097097,16.7033033033033,15.633633633633632,4.648948948948949,3.2090090090090087,0.905105105105105,24.32,12.52,12.5,27.3,60.2,1,0,0.2432,0.1252,0.31681818181818183,0.125,0.273,0.602,여성_60대이상,남성_20대이하,남성_30대,0.905105105105105,0.23937337337337333,0.22404404404404402,202412,8,6.23301435406699,6.623157894736845,3.9331578947368424,63.1578947368421,84.21052631578947,89.47368421052632,-22.299999999999997,52.63157894736842,70.6,68.42105263157895,0.8050000000000002,1.6100000000000003,0.0,0.0,-5.8149999999999995,-11.629999999999999,20244,,,,1806,6487,2642230,232306,616671,664251,463334,321459,344209,0.6051288164637696,0.6460686211827451,성수1가2동
3B4CB64E6A,202412,5_75-90%,3_25-50%,3_25-50%,3_25-50%,3_25-50%,5_상위5구간,24.3,61.9,27.1,37.4,27.4,26.7,9.0,서울특별시 성동구 왕십리로10길 5-6,세븐******************************,개인사업자,서울 성동구,햄버거,뚝섬,20231120,,37.5471144,127.0454432,뚝섬역,발달상권,서울특별시 성동구 성수1가2동,19.13633633633633,17.105105105105103,8.23183183183183,6.895495495495495,2.031231231231231,16.6994994994995,14.926926926926926,7.183583583583583,6.017417417417417,1.7725725725725725,15.55,10.61,7.3,18.3,74.4,1,0,0.1555,0.1061,0.243,0.073,0.183,0.7440000000000001,남성_20대이하,남성_30대,여성_20대이하,0.19136336336336332,0.17105105105105103,0.16699499499499498,202412,14,-0.3999999999999976,0.03599999999999992,4.878,80.0,60.0,100.0,-38.1,100.0,-72.9,100.0,0.845,1.69,-4.249999999999998,-8.499999999999996,-3.9050000000000016,-7.810000000000003,20244,7.278333333333334,-75.46666666666665,4.966666666666667,1806,6487,2642230,232306,616671,664251,463334,321459,344209,0.7471288164637697,0.7986424255178299,성수1가2동
